parcel_id,ndvi_value,temperature_c,rainfall_mm,sensor_status,date,sensor_status_clean,mill_id,crop_type,sowing_date,area_hectares
PARCEL_013,0.513,19.3,1.7,OK,2026-05-02,good,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_016,0.572,29.7,0.0,OK,2026-05-06,good,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_024,0.178,16.6,1.5,OK,2026-01-04,good,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_025,0.662,30.3,0.0,OK,2026-04-29,good,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_023,0.754,25.2,8.6,ERROR,2026-04-17,bad,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_015,0.387,32.0,0.0,OK,2026-05-08,good,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_021,0.342,32.4,0.0,OK,2026-03-12,good,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_005,0.372,22.3,0.0,OK,2026-02-26,good,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_020,0.628,24.1,0.0,OK,2026-05-14,good,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_007,0.365,26.2,0.0,OK,2026-01-23,good,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_005,0.333,23.2,0.0,OK,2026-02-22,good,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_020,0.562,24.1,0.0,ERROR,2026-04-16,bad,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_010,0.542,33.0,0.0,OK,2026-05-08,good,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_003,0.2,33.4,0.0,OK ,2026-01-04,bad,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_009,0.624,32.6,0.0,OK,2026-04-03,good,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_023,0.641,18.4,0.0,OK,2026-04-08,good,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_021,0.139,16.2,0.0,OK,2026-02-08,good,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_012,0.174,24.7,0.0,OK,2026-01-18,good,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_022,0.23,33.2,0.0,OK,2026-01-08,good,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_013,0.613,18.4,0.0,OK,2026-04-19,good,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_012,0.166,28.0,0.0,OK,2026-01-24,good,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_009,0.556,18.2,0.0, OK,2026-05-03,bad,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_005,0.157,15.7,0.0,OK,2026-02-05,good,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_019,0.432,23.4,1.1,OK,2026-05-29,good,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_025,0.707,31.4,0.0,OK,2026-04-23,good,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_005,0.254,32.9,3.6,OK,2026-03-06,good,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_016,0.34,24.2,0.0,OK,2026-02-12,good,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_015,0.484,18.3,0.0,OK,2026-04-27,good,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_025,0.782,24.3,0.0,OK,2026-04-15,good,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_001,0.164,35.0,0.0, OK,2026-02-03,bad,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_017,0.294,15.7,0.0,OK,2026-01-26,good,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_016,0.583,19.8,0.0,OK,2026-03-21,good,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_011,0.133,29.6,0.0,OK,2026-01-22,good,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_002,0.605,26.4,0.0,OK,2026-03-22,good,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_024,0.599,25.8,0.0,OK,2026-04-15,good,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_021,0.142,18.4,0.0,OK,2026-01-12,good,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_008,0.663,32.0,7.3,OK,2026-03-26,good,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_012,0.048,26.3,0.0,OK,2026-01-30,good,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_025,0.658,23.5,1.9,OK,2026-05-04,good,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_005,0.627,28.3,0.0,OK,2026-03-27,good,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_025,0.193,25.5,0.0,,2026-01-14,bad,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_005,0.441,21.6,0.0,OK,2026-05-26,good,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_010,0.646,22.1,0.0,OK,2026-02-20,good,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_023,0.105,31.6,0.0,OK,2026-01-15,good,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_020,0.309,22.0,0.0,OK,2026-03-17,good,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_016,0.571,29.5,11.2,OK,2026-05-21,good,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_007,0.848,26.3,2.4,OK,2026-02-27,good,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_009,0.675,30.2,0.0,OK,2026-04-11,good,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_002,0.566,21.8,0.0,OK,2026-05-07,good,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_023,0.575,23.1,0.0,OK,2026-05-22,good,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_015,0.44,15.5,0.0,OK,2026-01-14,good,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_018,0.533,29.7,0.0,Error,2026-05-31,bad,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_004,0.5,18.0,0.0,OK,2026-04-10,good,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_001,0.619,34.8,5.5,OK,2026-04-07,good,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_009,0.537,16.0,0.0,OK,2026-05-19,good,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_006,0.255,25.6,0.0,OK,2026-01-17,good,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_022,0.59,30.8,0.0,OK,2026-04-27,good,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_018,0.594,24.3,6.5,OK,2026-02-27,good,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_002,0.5,22.5,0.0,OK,2026-01-30,good,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_018,0.475,21.0,0.0,OK,2026-04-22,good,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_010,0.646,24.6,0.0,NaN,2026-05-23,bad,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_015,0.763,33.8,0.0,OK,2026-03-28,good,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_020,0.159,30.7,0.0,OK,2026-01-09,good,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_020,0.746,21.1,0.0,OK,2026-03-29,good,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_023,0.818,16.5,15.8,Error,2026-04-18,bad,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_007,0.553,20.3,0.0,OK,2026-02-18,good,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_011,0.183,26.0,0.0,OK,2026-02-15,good,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_008,0.084,16.5,0.0,OK,2026-01-05,good,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_010,0.433,34.3,0.0,OK,2026-04-20,good,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_006,0.767,30.0,5.0,OK,2026-03-22,good,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_018,0.56,28.5,0.0,OK,2026-05-11,good,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_023,0.154,15.6,0.0,OK,2026-01-24,good,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_019,0.537,30.0,0.0,OK,2026-04-27,good,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_002,0.661,20.1,0.0,OK,2026-03-11,good,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_014,0.302,30.9,0.0,OK,2026-01-06,good,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_006,0.319,25.1,0.0,OK,2026-02-27,good,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_015,0.664,29.5,0.0,OK,2026-04-13,good,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_002,0.47,23.0,0.0,OK,2026-05-24,good,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_013,0.637,27.5,3.6,OK,2026-05-04,good,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_005,0.14,20.2,0.0,,2026-01-19,bad,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_021,0.471,32.0,0.0,OK,2026-04-27,good,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_016,0.592,23.1,0.0,OK,2026-05-28,good,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_003,0.257,23.0,0.0,OK,2026-01-08,good,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_021,0.738,28.3,0.0,OK,2026-04-01,good,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_008,0.559,22.5,0.0,OK,2026-04-26,good,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_012,0.284,29.8,0.0,OK,2026-03-23,good,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_023,0.61,27.0,5.1,NA,2026-03-07,bad,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_011,0.287,34.4,0.0,OK,2026-01-29,good,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_013,0.603,24.0,0.0,OK,2026-05-20,good,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_003,0.201,26.0,0.0,OK,2026-01-27,good,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_021,0.18,31.7,0.0,OK,2026-01-10,good,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_003,0.299,33.1,0.0,OK,2026-02-25,good,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_009,0.079,22.2,2.7,OK,2026-01-13,good,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_025,0.655,26.6,0.0,OK,2026-05-15,good,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_024,0.615,34.8,0.0,OK,2026-03-01,good,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_006,0.526,26.0,2.2,OK,2026-04-11,good,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_002,0.768,16.8,0.0,ok,2026-03-25,good,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_013,0.34,25.5,5.8,ERROR,2026-03-12,bad,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_008,0.567,27.2,3.8,OK,2026-05-23,good,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_018,0.442,34.7,4.1,OK,2026-05-17,good,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_005,0.484,33.8,0.0,OK,2026-05-24,good,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_019,0.447,34.8,1.8,OK,2026-05-31,good,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_010,0.758,18.6,0.0,OK,2026-04-01,good,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_022,0.646,17.9,0.0,OK,2026-03-27,good,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_016,0.422,26.1,0.0,ERROR,2026-02-05,bad,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_020,0.048,18.5,0.0,OK,2026-02-05,good,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_005,0.231,31.6,6.8,OK,2026-01-11,good,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_022,0.804,27.4,0.0,OK,2026-03-17,good,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_012,0.164,32.1,1.6,OK,2026-02-13,good,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_015,0.43,34.5,0.0,OK,2026-01-24,good,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_008,0.504,34.6,0.0,OK,2026-05-22,good,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_013,0.092,20.1,0.0,OK,2026-01-30,good,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_018,0.6,23.2,3.2,OK,2026-03-07,good,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_023,0.51,18.2,3.0,OK,2026-05-23,good,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_018,0.327,18.7,0.0,OK,2026-02-06,good,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_025,0.794,31.3,1.4,OK,2026-04-24,good,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_010,0.162,25.9,0.0,OK,2026-01-06,good,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_008,0.172,27.4,0.0,OK,2026-02-17,good,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_013,0.273,28.6,0.0,OK,2026-02-26,good,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_012,0.468,32.9,0.0,OK,2026-03-06,good,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_007,0.571,33.2,0.0,OK,2026-04-14,good,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_006,0.407,16.6,0.0,OK,2026-03-09,good,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_024,0.551,29.7,0.0,OK,2026-03-22,good,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_014,0.618,26.2,0.0,OK,2026-04-26,good,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_004,0.644,22.9,0.0,ok,2026-02-07,good,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_019,0.133,18.7,5.5,OK,2026-01-02,good,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_011,0.624,18.9,0.0,NA,2026-04-15,bad,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_005,0.263,24.5,0.0,OK,2026-02-21,good,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_022,0.827,16.7,9.4,OK,2026-02-22,good,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_022,0.182,20.6,6.4,OK,2026-02-06,good,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_006,0.224,28.5,0.0,OK,2026-02-07,good,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_015,0.492,25.0,0.2,OK,2026-03-10,good,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_001,0.629,34.5,0.0,OK,2026-05-08,good,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_015,0.745,24.8,0.0,OK,2026-03-27,good,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_016,0.874,22.6,3.1,OK,2026-04-23,good,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_004,0.688,22.4,0.0,OK,2026-03-26,good,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_009,0.678,15.9,0.0,OK,2026-03-22,good,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_001,0.702,27.9,0.0,OK,2026-03-17,good,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_011,0.287,26.9,0.0,OK,2026-03-05,good,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_012,0.876,29.0,0.0,OK,2026-04-29,good,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_002,0.529,31.1,0.0, OK,2026-05-08,bad,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_022,0.254,34.5,0.0,OK,2026-01-19,good,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_008,0.419,32.9,0.0,OK,2026-05-28,good,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_022,0.205,25.3,0.0,Error,2026-01-11,bad,MILL_EAST,sugarcane,2026-01-14,8.04
PARCEL_001,0.867,24.0,0.0,OK,2026-05-07,good,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_018,0.481,20.5,9.2,OK,2026-05-29,good,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_023,0.553,31.0,0.0,OK,2026-05-06,good,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_002,0.665,26.1,0.0,OK,2026-05-12,good,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_018,0.167,24.1,0.0,OK,2026-01-09,good,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_015,0.451,34.8,0.0,OK,2026-01-06,good,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_006,0.88,27.5,0.0,OK,2026-05-03,good,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_023,0.214,26.3,0.0,OK,2026-01-26,good,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_011,0.276,31.2,5.0,OK,2026-03-04,good,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_012,0.354,25.9,6.3,OK,2026-03-09,good,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_001,0.519,34.4,0.0,OK,2026-04-02,good,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_003,0.261,21.2,0.0,OK,2026-01-13,good,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_009,0.162,34.8,0.0,Error,2026-01-03,bad,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_019,0.724,23.7,0.0,OK,2026-05-05,good,MILL_SOUTH,sugarcane,2026-01-18,10.19
PARCEL_010,0.383,31.2,0.0,OK,2026-05-29,good,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_002,0.363,16.8,0.0,OK,2026-01-28,good,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_003,0.616,18.2,2.6,OK,2026-05-31,good,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_004,0.492,18.2,0.0,OK,2026-05-08,good,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_009,0.608,28.0,0.0,OK,2026-05-01,good,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_001,0.668,28.2,0.0,OK,2026-04-13,good,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_001,0.092,29.5,0.0,OK,2026-01-19,good,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_010,0.519,35.3,0.0,OK,2026-05-04,good,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_024,0.628,34.2,0.0, OK,2026-04-08,bad,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_017,0.342,30.1,0.0,NA,2026-01-31,bad,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_011,0.708,29.8,0.9,OK,2026-05-01,good,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_005,0.191,27.0,0.0,OK,2026-03-01,good,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_020,0.402,22.2,0.0,OK,2026-03-20,good,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_001,0.792,17.3,0.0,OK,2026-04-28,good,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_005,0.655,25.0,0.0,OK,2026-05-23,good,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_014,0.522,32.9,4.1,OK ,2026-05-20,bad,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_006,0.285,33.8,0.0,error,2026-03-11,bad,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_002,0.406,20.8,0.0,OK,2026-04-29,good,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_009,0.237,32.5,0.0,OK,2026-02-14,good,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_020,0.442,20.3,0.0,OK,2026-02-27,good,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_004,0.787,32.6,0.0,OK,2026-03-17,good,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_014,0.275,21.4,0.0,OK,2026-02-02,good,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_017,0.634,32.8,0.0,OK,2026-04-17,good,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_016,0.618,34.1,0.0,OK,2026-03-20,good,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_001,0.143,30.8,0.0,OK,2026-01-15,good,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_011,0.475,23.2,0.0,OK,2026-04-03,good,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_025,0.452,19.0,0.0,OK,2026-05-26,good,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_011,0.534,32.1,0.0,OK,2026-05-05,good,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_008,0.858,17.6,0.0,OK,2026-03-05,good,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_005,0.548,28.1,0.0,OK,2026-05-30,good,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_001,0.733,16.2,0.0,ok,2026-04-10,good,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_007,0.75,35.3,7.3,OK,2026-03-31,good,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_006,0.62,21.3,0.0,OK,2026-05-21,good,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_018,0.59,23.1,1.9,OK,2026-05-27,good,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_020,0.188,33.9,5.1,OK,2026-01-14,good,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_025,0.533,35.5,0.0,OK,2026-03-15,good,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_002,0.351,22.1,0.0,OK,2026-01-20,good,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_020,0.734,20.0,0.0,OK ,2026-03-21,bad,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_005,0.498,22.3,0.0,OK,2026-04-30,good,MILL_NORTH,soybean,2026-02-08,2.79
PARCEL_021,0.443,32.5,0.0,OK,2026-05-28,good,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_004,0.653,31.6,0.0,OK,2026-04-20,good,MILL_NORTH,sugarcane,2026-01-02,3.18
PARCEL_002,0.647,31.9,0.0,,2026-04-02,bad,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_013,0.507,32.3,0.0,OK,2026-04-21,good,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_024,0.506,19.3,0.0,OK,2026-05-06,good,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_011,0.097,34.3,0.0,OK,2026-02-12,good,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_011,0.564,32.1,0.0,OK,2026-05-05,good,MILL_NORTH,wheat,2026-02-21,6.67
PARCEL_014,0.355,21.9,0.0,ERROR,2026-01-14,bad,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_012,0.116,17.4,0.0,OK,2026-02-02,good,MILL_WEST,sugarcane,2026-03-01,6.85
PARCEL_014,0.401,29.6,0.0,OK,2026-05-12,good,MILL_NORTH,sugarcane,2026-01-05,9.39
PARCEL_002,0.283,21.7,0.0,OK,2026-01-02,good,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_020,0.631,34.9,0.0,OK,2026-04-04,good,MILL_NORTH,sugarcane,2026-02-19,9.95
PARCEL_007,0.137,30.4,7.8,OK,2026-01-06,good,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_001,0.788,18.3,0.0,error,2026-04-21,bad,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_007,0.64,22.0,0.0,OK,2026-03-16,good,MILL_NORTH,sugarcane,2026-01-18,8.53
PARCEL_025,0.948,17.3,0.0,OK,2026-04-21,good,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_002,0.289,21.5,0.0,OK,2026-02-07,good,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_018,0.199,22.5,0.0,OK,2026-01-13,good,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_008,0.44,15.8,0.0,ok,2026-05-12,good,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_018,0.551,34.5,0.0,OK,2026-04-27,good,MILL_SOUTH,sugarcane,2026-01-11,5.82
PARCEL_016,0.122,34.6,0.0,Error,2026-01-21,bad,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_023,0.647,29.4,0.0,OK,2026-05-13,good,MILL_WEST,sugarcane,2026-01-26,3.55
PARCEL_025,0.405,24.3,3.7,OK,2026-02-10,good,MILL_WEST,sugarcane,2026-02-07,3.02
PARCEL_013,0.507,23.4,0.0,OK,2026-05-13,good,MILL_EAST,soybean,2026-02-23,2.71
PARCEL_003,0.554,27.4,0.0,OK,2026-03-15,good,MILL_NORTH,soybean,2026-02-13,5.35
PARCEL_008,0.775,28.3,2.0,OK,2026-03-04,good,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_008,0.837,33.7,0.0,OK,2026-04-19,good,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_021,0.176,31.8,8.5,OK,2026-03-06,good,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_008,0.653,19.8,0.0,OK,2026-02-25,good,MILL_EAST,sugarcane,2026-01-22,2.98
PARCEL_016,0.285,28.5,0.0,OK,2026-02-04,good,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_016,0.547,28.6,0.0,OK,2026-05-16,good,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_024,0.496,24.7,0.0,OK,2026-04-05,good,MILL_EAST,soybean,2026-01-16,5.43
PARCEL_006,0.76,18.2,0.4,OK,2026-04-18,good,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_001,0.445,33.5,0.0,OK,2026-02-16,good,MILL_NORTH,sugarcane,2026-02-10,9.03
PARCEL_002,0.558,33.8,0.0,OK,2026-04-19,good,MILL_SOUTH,sugarcane,2026-01-16,8.97
PARCEL_016,0.708,16.0,0.0,OK,2026-03-12,good,MILL_EAST,sugarcane,2026-01-30,4.76
PARCEL_006,0.671,18.8,0.0,OK,2026-03-31,good,MILL_WEST,sugarcane,2026-02-11,5.67
PARCEL_015,0.742,30.9,0.0,OK,2026-03-04,good,MILL_SOUTH,sugarcane,2026-01-06,4.87
PARCEL_021,0.269,27.8,0.0,OK,2026-03-16,good,MILL_EAST,wheat,2026-02-21,3.58
PARCEL_017,0.642,22.4,7.2,NaN,2026-02-14,bad,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_009,0.771,32.2,0.0,OK,2026-04-27,good,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_017,0.708,18.2,2.6,OK,2026-05-26,good,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_009,0.687,31.1,0.0,OK,2026-03-28,good,MILL_EAST,sugarcane,2026-02-18,1.57
PARCEL_010,0.438,25.2,0.0,OK,2026-05-14,good,MILL_EAST,sugarcane,2026-01-07,7.44
PARCEL_017,0.207,34.5,0.0,OK,2026-01-09,good,MILL_EAST,sugarcane,2026-01-14,7.51
PARCEL_007,0.687,31.4,0.0,OK,2026-03-05,good,MILL_NORTH,sugarcane,2026-01-18,8.53
